sensor_point5_i_value,sensor_point6_i_value,sensor_point7_i_value,sensor_point8_i_value,sensor_point9_i_value,sensor_point10_i_value,clean_temp,clean_ec,clean_ph4,clean_ph5,clean_ph7,clean_ph8,clean_pressure11,clean_pressure12,clean_pressure21,clean_pressure22,clean_pressure23,clean_pressure31,clean_pressure33,clean_pressure41,clean_pressure42,clean_pressure51,clean_pressure52,clean_pressure61,clean_pressure62,clean_pressure71,clean_pressure72,clean_pressure81,clean_pressure82,clean_pressure91,clean_pressure92,clean_pressure101,clean_pressure102,oven_pa1,oven_pa2,oven_pb1,oven_pb2,oven_a1,oven_a2,oven_a3,oven_b1,oven_b2,oven_b3,painting_g1_act_a_air,painting_g1_act_f_air,painting_g1_act_t_air,painting_g1_act_hvv,painting_g1_act_hvc,painting_g2_act_a_air,painting_g2_act_f_air,painting_g2_act_t_air,painting_g2_act_hvv,painting_g2_act_hvc,painting_g3_act_a_air,painting_g3_act_f_air,painting_g3_act_t_air,painting_g3_act_hvv,painting_g3_act_hvc,painting_g4_act_a_air,painting_g4_act_f_air,painting_g4_act_t_air,painting_g4_act_hvv,painting_g4_act_hvc,painting_g5_act_a_air,painting_g5_act_f_air,painting_g5_act_t_air,painting_g5_act_hvv,painting_g5_act_hvc,painting_g6_act_a_air,painting_g6_act_f_air,painting_g6_act_t_air,painting_g6_act_hvv,painting_g6_act_hvc,painting_g7_act_a_air,painting_g7_act_f_air,painting_g7_act_t_air,painting_g7_act_hvv,painting_g7_act_hvc,painting_g8_act_a_air,painting_g8_act_f_air,painting_g8_act_t_air,painting_g8_act_hvv,painting_g8_act_hvc,painting_g9_act_a_air,painting_g9_act_f_air,painting_g9_act_t_air,painting_g9_act_hvv,painting_g9_act_hvc,painting_g10_act_a_air,painting_g10_act_f_air,painting_g10_act_t_air,painting_g10_act_hvv,painting_g10_act_hvc,painting_g11_act_a_air,painting_g11_act_f_air,painting_g11_act_t_air,painting_g11_act_hvv,painting_g11_act_hvc,painting_g12_act_a_air,painting_g12_act_f_air,painting_g12_act_t_air,painting_g12_act_hvv,painting_g12_act_hvc,env_rpi05_hum,env_rpi05_pm1,env_rpi05_pm10,env_rpi05_pm25,env_rpi05_temp,env_rpi07_hum,env_rpi07_pm1,env_rpi07_pm10,env_rpi07_pm25,env_rpi07_temp,env_rpi09_hum,env_rpi09_lux,env_rpi09_pm1,env_rpi09_pm10,env_rpi09_pm25,env_rpi09_temp,env_rpi14_hum,env_rpi14_lux,env_rpi14_pm1,env_rpi14_pm10,env_rpi14_pm25,env_rpi14_temp,env_rpi15_hum,env_rpi15_lux,env_rpi15_pm1,env_rpi15_pm10,env_rpi15_pm25,env_rpi15_temp,test
82.0,72.0,126.0,60.0,108.0,92.0,49.8,14.5,,,,6.9,726.07,1427.84,947.06,858.92,713.24,517.13,796.79,732.3,941.59,800.47,635.99,955.94,737.93,737.58,1047.88,878.92,839.91,904.13,784.78,,442.41,163.36,195.12,191.66,183.14,192.21,220.74,221.04,184.8,212.5,206.32,8.82,157.86,291.59,53.92,15.49,8.47,156.06,286.81,52.74,17.89,9.04,107.34,288.17,45.1,14.83,7.85,149.68,275.64,51.0,20.33,7.81,135.08,263.46,46.6,10.73,,,,,,10.07,198.28,322.59,62.75,18.46,9.08,198.99,324.32,65.85,12.24,9.6,118.24,326.66,50.43,17.71,8.53,182.85,312.18,63.61,14.61,8.88,182.86,298.64,60.94,9.98,,,,,,49.8,57.57,70.14,61.0,33.26,45.22,10.28,14.28,12.42,30.37,57.5,,4.0,5.28,5.0,27.17,30.63,1.57,9.28,18.0,12.71,19.35,42.53,1.57,20.57,28.85,27.57,36.44,
98.0,88.0,109.0,75.0,84.0,102.0,49.8,14.5,,,,6.9,726.07,1427.84,947.06,858.92,713.24,517.13,796.79,732.3,941.59,800.47,635.99,955.94,737.93,737.58,1047.88,878.92,839.91,904.13,784.78,,442.41,163.36,195.12,191.66,183.14,192.21,220.74,221.04,184.8,212.5,206.32,8.82,157.86,291.59,53.92,15.49,8.47,156.06,286.81,52.74,17.89,9.04,107.34,288.17,45.1,14.83,7.85,149.68,275.64,51.0,20.33,7.81,135.08,263.46,46.6,10.73,,,,,,10.07,198.28,322.59,62.75,18.46,9.08,198.99,324.32,65.85,12.24,9.6,118.24,326.66,50.43,17.71,8.53,182.85,312.18,63.61,14.61,8.88,182.86,298.64,60.94,9.98,,,,,,49.8,57.57,70.14,61.0,33.26,45.22,10.28,14.28,12.42,30.37,57.5,,4.0,5.28,5.0,27.17,30.63,1.57,9.28,18.0,12.71,19.35,42.53,1.57,20.57,28.85,27.57,36.44,
82.0,78.0,110.0,76.0,88.0,163.0,49.8,14.5,,,,6.9,725.55,1427.09,947.35,858.63,713.11,518.07,796.66,731.92,941.49,800.34,635.98,955.94,737.9,737.69,1047.69,878.71,839.95,904.05,784.7,,442.64,164.52,194.81,191.24,183.08,191.75,220.46,221.09,185.35,212.66,206.38,8.96,153.92,284.46,51.87,15.64,8.5,155.15,285.23,50.22,19.23,9.57,106.68,286.97,45.04,14.6,7.76,149.15,274.72,50.29,20.11,7.89,138.67,270.46,48.3,11.04,,,,,,12.88,200.67,325.4,62.64,18.4,9.41,199.03,325.1,66.09,11.85,9.88,117.0,323.79,50.96,17.69,8.44,180.3,308.33,63.44,14.66,8.84,178.66,291.78,59.91,10.25,,,,,,49.77,58.37,70.75,62.12,33.28,44.85,10.37,14.87,12.62,30.42,56.93,,4.0,5.25,5.0,27.14,32.69,2.37,11.0,21.87,15.25,21.46,42.48,1.5,20.75,29.75,28.12,36.47,
80.0,74.0,139.0,65.0,80.0,92.0,49.8,14.5,,,,6.9,725.55,1427.09,947.35,858.63,713.11,518.07,796.66,731.92,941.49,800.34,635.98,955.94,737.9,737.69,1047.69,878.71,839.95,904.05,784.7,,442.64,164.52,194.81,191.24,183.08,191.75,220.46,221.09,185.35,212.66,206.38,8.96,153.92,284.46,51.87,15.64,8.5,155.15,285.23,50.22,19.23,9.57,106.68,286.97,45.04,14.6,7.76,149.15,274.72,50.29,20.11,7.89,138.67,270.46,48.3,11.04,,,,,,12.88,200.67,325.4,62.64,18.4,9.41,199.03,325.1,66.09,11.85,9.88,117.0,323.79,50.96,17.69,8.44,180.3,308.33,63.44,14.66,8.84,178.66,291.78,59.91,10.25,,,,,,49.77,58.37,70.75,62.12,33.28,44.85,10.37,14.87,12.62,30.42,56.93,,4.0,5.25,5.0,27.14,32.69,2.37,11.0,21.87,15.25,21.46,42.48,1.5,20.75,29.75,28.12,36.47,
88.0,74.0,116.0,100.0,90.0,84.0,49.8,14.5,,,,6.9,725.25,1426.85,947.19,858.4,713.1,517.97,796.5,731.89,941.33,800.21,635.94,955.99,737.84,737.67,1047.71,878.7,839.78,904.26,784.56,,442.62,165.08,194.67,191.06,183.15,191.49,220.33,221.11,185.5,212.66,206.4,8.5,140.62,260.02,47.29,14.29,7.71,141.43,259.89,45.71,17.29,8.62,94.87,255.2,40.43,13.1,7.06,136.74,251.78,45.85,18.54,7.08,122.75,239.21,42.95,9.95,,,,,,13.39,188.02,308.39,59.57,17.13,9.1,185.97,304.75,61.42,11.14,9.27,110.72,306.8,48.48,16.46,8.14,167.79,287.88,60.68,13.65,7.92,165.87,271.32,55.95,9.58,,,,,,49.77,58.37,70.75,62.12,33.28,44.85,10.37,14.87,12.62,30.42,56.93,,4.0,5.25,5.0,27.14,32.69,2.37,11.0,21.87,15.25,21.46,42.48,1.5,20.75,29.75,28.12,36.47,
84.0,72.0,102.0,68.0,89.0,138.0,49.8,14.5,,,,6.9,725.25,1426.85,947.19,858.4,713.1,517.97,796.5,731.89,941.33,800.21,635.94,955.99,737.84,737.67,1047.71,878.7,839.78,904.26,784.56,,442.62,165.08,194.67,191.06,183.15,191.49,220.33,221.11,185.5,212.66,206.4,8.5,140.62,260.02,47.29,14.29,7.71,141.43,259.89,45.71,17.29,8.62,94.87,255.2,40.43,13.1,7.06,136.74,251.78,45.85,18.54,7.08,122.75,239.21,42.95,9.95,,,,,,13.39,188.02,308.39,59.57,17.13,9.1,185.97,304.75,61.42,11.14,9.27,110.72,306.8,48.48,16.46,8.14,167.79,287.88,60.68,13.65,7.92,165.87,271.32,55.95,9.58,,,,,,49.77,58.37,70.75,62.12,33.28,44.85,10.37,14.87,12.62,30.42,56.93,,4.0,5.25,5.0,27.14,32.69,2.37,11.0,21.87,15.25,21.46,42.48,1.5,20.75,29.75,28.12,36.47,
74.0,76.0,80.0,126.0,72.0,98.0,49.8,14.5,,,,6.9,725.12,1426.58,947.09,858.41,713.07,517.77,796.32,731.53,941.41,800.17,635.85,956.06,737.73,737.64,1047.43,878.37,839.65,904.23,784.57,,442.69,165.43,194.44,190.94,183.25,191.18,220.18,221.12,185.59,212.68,206.43,6.9,109.82,203.13,36.7,11.2,5.92,110.27,202.6,35.4,13.63,6.7,73.49,197.73,31.23,10.15,5.61,106.24,195.77,35.41,14.44,5.58,95.27,185.86,33.34,7.64,,,,,,11.56,145.77,237.0,46.83,13.4,7.11,142.46,233.51,47.46,8.58,7.43,84.95,235.57,37.86,12.73,6.37,129.71,222.56,47.6,10.61,6.01,125.6,205.56,42.98,7.46,,,,,,49.77,58.37,70.75,62.12,33.28,44.85,10.37,14.87,12.62,30.42,56.93,,4.0,5.25,5.0,27.14,32.69,2.37,11.0,21.87,15.25,21.46,42.48,1.5,20.75,29.75,28.12,36.47,
80.0,92.0,84.0,76.0,76.0,74.0,49.6,13.58,,,,7.0,722.24,1420.25,944.52,853.07,711.92,517.3,796.88,731.28,939.0,798.31,635.04,955.21,737.94,735.08,1045.89,877.22,838.58,902.73,784.23,,442.56,164.69,193.27,192.64,185.1,188.43,216.78,223.01,183.42,210.48,207.0,8.1,150.89,278.29,49.16,16.75,7.89,149.39,274.18,45.96,19.65,7.54,105.65,283.73,42.16,15.86,7.56,147.34,271.93,49.07,20.54,7.52,130.13,254.02,44.44,11.06,,,,,,8.18,177.46,290.34,58.65,17.34,8.35,182.09,297.46,58.16,12.76,8.58,104.94,289.92,46.26,17.67,8.21,167.16,286.52,59.28,15.52,8.53,165.61,269.45,55.12,10.44,,,,,,49.53,60.12,72.12,64.87,33.41,42.68,11.37,15.87,13.62,30.67,56.27,,4.37,5.62,5.37,27.1,28.87,5.0,14.87,30.25,22.25,22.6,41.79,1.12,22.25,32.12,30.12,36.76,
86.0,86.0,96.0,80.0,92.0,58.0,49.6,13.58,,,,7.0,722.24,1420.25,944.52,853.07,711.92,517.3,796.88,731.28,939.0,798.31,635.04,955.21,737.94,735.08,1045.89,877.22,838.58,902.73,784.23,,442.56,164.69,193.27,192.64,185.1,188.43,216.78,223.01,183.42,210.48,207.0,8.1,150.89,278.29,49.16,16.75,7.89,149.39,274.18,45.96,19.65,7.54,105.65,283.73,42.16,15.86,7.56,147.34,271.93,49.07,20.54,7.52,130.13,254.02,44.44,11.06,,,,,,8.18,177.46,290.34,58.65,17.34,8.35,182.09,297.46,58.16,12.76,8.58,104.94,289.92,46.26,17.67,8.21,167.16,286.52,59.28,15.52,8.53,165.61,269.45,55.12,10.44,,,,,,49.53,60.12,72.12,64.87,33.41,42.68,11.37,15.87,13.62,30.67,56.27,,4.37,5.62,5.37,27.1,28.87,5.0,14.87,30.25,22.25,22.6,41.79,1.12,22.25,32.12,30.12,36.76,
82.0,82.0,95.0,69.0,78.0,68.0,49.6,13.58,,,,7.0,722.1,1419.95,944.34,853.02,711.92,518.15,797.28,731.31,938.99,798.33,635.04,955.13,738.11,735.08,1046.09,877.01,838.72,902.8,784.25,,442.58,164.19,193.36,192.46,185.18,188.56,216.86,223.06,183.23,210.26,207.01,7.1,129.41,238.47,42.38,14.47,6.88,131.83,241.76,40.34,17.27,6.62,93.58,251.25,37.04,14.05,6.49,128.34,236.75,43.35,17.62,6.47,113.2,221.19,38.51,9.52,,,,,,7.75,168.78,276.04,55.48,16.62,8.01,176.85,288.91,56.42,12.23,8.24,101.85,281.28,44.88,16.98,7.52,156.16,267.73,54.89,15.08,7.91,155.6,254.97,52.08,9.86,,,,,,49.53,60.12,72.12,64.87,33.41,42.68,11.37,15.87,13.62,30.67,56.27,,4.37,5.62,5.37,27.1,28.87,5.0,14.87,30.25,22.25,22.6,41.79,1.12,22.25,32.12,30.12,36.76,
79.0,84.0,96.0,69.0,112.0,76.0,49.6,13.58,,,,7.0,722.1,1419.95,944.34,853.02,711.92,518.15,797.28,731.31,938.99,798.33,635.04,955.13,738.11,735.08,1046.09,877.01,838.72,902.8,784.25,,442.58,164.19,193.36,192.46,185.18,188.56,216.86,223.06,183.23,210.26,207.01,7.1,129.41,238.47,42.38,14.47,6.88,131.83,241.76,40.34,17.27,6.62,93.58,251.25,37.04,14.05,6.49,128.34,236.75,43.35,17.62,6.47,113.2,221.19,38.51,9.52,,,,,,7.75,168.78,276.04,55.48,16.62,8.01,176.85,288.91,56.42,12.23,8.24,101.85,281.28,44.88,16.98,7.52,156.16,267.73,54.89,15.08,7.91,155.6,254.97,52.08,9.86,,,,,,49.53,60.12,72.12,64.87,33.41,42.68,11.37,15.87,13.62,30.67,56.27,,4.37,5.62,5.37,27.1,28.87,5.0,14.87,30.25,22.25,22.6,41.79,1.12,22.25,32.12,30.12,36.76,
80.0,80.0,106.0,93.0,95.0,70.0,49.6,13.58,,,,7.0,722.02,1419.74,944.35,852.88,711.85,519.43,797.84,731.55,939.0,798.23,635.0,955.12,738.18,735.08,1046.03,877.11,838.7,902.62,784.26,,442.45,164.19,193.36,192.46,185.18,188.56,216.86,223.06,183.23,210.26,207.01,5.81,107.75,198.41,35.06,12.08,5.61,108.7,199.22,32.86,14.34,5.56,77.71,208.44,30.44,11.52,5.23,105.3,194.17,35.63,14.19,5.41,92.75,181.28,31.93,7.61,,,,,,6.52,142.8,233.54,46.94,13.94,6.77,149.2,243.68,47.15,10.49,6.88,85.55,236.08,37.46,14.45,6.19,130.19,223.08,46.18,12.69,6.55,129.76,212.72,43.91,8.34,,,,,,49.53,60.12,72.12,64.87,33.41,42.68,11.37,15.87,13.62,30.67,56.27,,4.37,5.62,5.37,27.1,28.87,5.0,14.87,30.25,22.25,22.6,41.79,1.12,22.25,32.12,30.12,36.76,
84.0,68.0,84.0,66.0,93.0,66.0,49.6,13.58,,,,7.0,722.02,1419.74,944.35,852.88,711.85,519.43,797.84,731.55,939.0,798.23,635.0,955.12,738.18,735.08,1046.03,877.11,838.7,902.62,784.26,,442.45,164.19,193.36,192.46,185.18,188.56,216.86,223.06,183.23,210.26,207.01,5.81,107.75,198.41,35.06,12.08,5.61,108.7,199.22,32.86,14.34,5.56,77.71,208.44,30.44,11.52,5.23,105.3,194.17,35.63,14.19,5.41,92.75,181.28,31.93,7.61,,,,,,6.52,142.8,233.54,46.94,13.94,6.77,149.2,243.68,47.15,10.49,6.88,85.55,236.08,37.46,14.45,6.19,130.19,223.08,46.18,12.69,6.55,129.76,212.72,43.91,8.34,,,,,,49.53,60.12,72.12,64.87,33.41,42.68,11.37,15.87,13.62,30.67,56.27,,4.37,5.62,5.37,27.1,28.87,5.0,14.87,30.25,22.25,22.6,41.79,1.12,22.25,32.12,30.12,36.76,
86.0,82.0,132.0,82.0,90.0,88.0,49.6,13.58,,,,7.0,721.88,1418.93,944.18,852.26,711.83,523.58,800.98,731.06,938.8,797.73,635.0,955.25,737.77,734.87,1046.28,877.82,838.58,902.64,784.35,,442.39,163.46,194.1,192.53,185.42,188.9,217.12,223.35,184.72,211.34,206.97,5.73,113.44,209.51,36.58,12.36,6.31,112.73,207.21,36.49,12.96,5.89,80.38,216.17,32.31,12.06,6.09,110.77,202.28,35.11,15.11,5.5,94.48,184.29,33.09,8.37,,,,,,5.96,134.12,218.45,42.0,12.83,5.79,135.65,221.2,42.19,9.48,5.82,78.0,215.22,34.0,12.66,5.79,119.12,204.38,41.5,10.83,5.54,119.45,195.87,39.44,7.44,,,,,,49.55,60.44,72.44,65.33,33.41,42.88,11.33,15.66,13.44,30.66,56.16,,4.33,5.66,5.33,27.11,30.5,5.33,15.88,32.33,23.66,24.18,41.7,1.0,22.33,31.88,30.0,36.8,
88.0,80.0,114.0,73.0,124.0,111.0,49.6,13.58,,,,7.0,721.79,1418.76,943.93,852.0,711.79,524.27,801.66,731.32,938.76,797.69,634.91,955.34,737.77,734.87,1046.15,877.99,838.76,902.69,784.31,,442.47,164.2,194.1,192.3,185.42,188.89,217.09,223.42,184.94,211.76,206.94,6.45,119.87,221.44,39.15,13.04,6.72,118.72,218.53,38.9,13.4,6.33,83.9,225.6,34.32,12.33,6.38,115.89,212.18,36.77,16.12,6.12,101.44,197.92,35.53,9.03,,,,,,6.16,142.53,232.33,44.72,13.98,6.11,143.67,234.32,45.13,10.52,6.32,83.22,229.84,36.37,13.8,6.13,127.57,217.53,44.6,11.8,5.85,126.69,207.63,42.0,8.02,,,,,,49.55,60.44,72.44,65.33,33.41,42.88,11.33,15.66,13.44,30.66,56.16,,4.33,5.66,5.33,27.11,30.5,5.33,15.88,32.33,23.66,24.18,41.7,1.0,22.33,31.88,30.0,36.8,
,,,,,,49.6,13.58,,,,7.0,721.79,1418.76,943.93,852.0,711.79,524.27,801.66,731.32,938.76,797.69,634.91,955.34,737.77,734.87,1046.15,877.99,838.76,902.69,784.31,,442.47,164.2,194.1,192.3,185.42,188.89,217.09,223.42,184.94,211.76,206.94,6.45,119.87,221.44,39.15,13.04,6.72,118.72,218.53,38.9,13.4,6.33,83.9,225.6,34.32,12.33,6.38,115.89,212.18,36.77,16.12,6.12,101.44,197.92,35.53,9.03,,,,,,6.16,142.53,232.33,44.72,13.98,6.11,143.67,234.32,45.13,10.52,6.32,83.22,229.84,36.37,13.8,6.13,127.57,217.53,44.6,11.8,5.85,126.69,207.63,42.0,8.02,,,,,,49.55,60.44,72.44,65.33,33.41,42.88,11.33,15.66,13.44,30.66,56.16,,4.33,5.66,5.33,27.11,30.5,5.33,15.88,32.33,23.66,24.18,41.7,1.0,22.33,31.88,30.0,36.8,True
84.0,77.0,122.0,90.0,96.0,88.0,49.6,13.58,,,,7.0,721.7,1418.8,943.84,852.09,711.83,524.87,802.0,731.36,938.8,797.56,634.91,955.25,737.9,734.78,1046.11,877.82,838.88,902.56,784.31,,442.52,164.95,194.06,192.25,185.44,188.89,217.04,223.45,184.98,211.85,206.92,7.07,129.72,239.65,42.34,14.35,7.26,128.95,237.47,42.47,14.39,6.85,90.13,242.4,36.89,13.36,6.92,124.98,228.95,40.38,17.38,6.79,110.69,216.04,38.7,9.95,,,,,,6.98,160.77,262.08,50.82,15.71,6.86,161.97,264.21,50.88,12.18,7.35,93.95,259.53,40.99,15.85,6.84,142.75,244.83,49.96,13.29,6.63,145.25,237.98,48.3,9.18,,,,,,49.55,60.44,72.44,65.33,33.41,42.88,11.33,15.66,13.44,30.66,56.16,,4.33,5.66,5.33,27.11,30.5,5.33,15.88,32.33,23.66,24.18,41.7,1.0,22.33,31.88,30.0,36.8,
77.0,82.0,111.0,92.0,82.0,108.0,49.6,13.58,,,,7.0,721.79,1418.88,944.01,851.96,711.88,525.98,802.64,731.36,938.71,797.39,635.04,955.34,737.9,734.78,1046.06,877.94,838.93,902.39,784.27,,442.47,165.21,193.97,192.36,185.58,188.87,216.97,223.45,185.01,212.34,206.9,7.5,130.44,240.98,43.43,13.98,7.29,130.67,240.83,42.94,14.07,7.1,88.84,239.15,37.17,13.17,6.96,123.53,227.13,41.29,17.09,6.94,112.27,219.25,39.77,9.5,,,,,,6.64,157.17,256.92,50.69,15.67,6.7,157.26,257.0,50.03,12.47,7.28,94.73,261.15,40.42,15.83,6.5,142.79,243.87,48.66,13.1,6.3,141.71,232.08,47.5,9.08,,,,,,49.55,60.44,72.44,65.33,33.41,42.88,11.33,15.66,13.44,30.66,56.16,,4.33,5.66,5.33,27.11,30.5,5.33,15.88,32.33,23.66,24.18,41.7,1.0,22.33,31.88,30.0,36.8,
84.0,87.0,55.0,70.0,110.0,82.0,49.6,13.58,,,,7.0,721.79,1418.88,944.01,851.96,711.88,525.98,802.64,731.36,938.71,797.39,635.04,955.34,737.9,734.78,1046.06,877.94,838.93,902.39,784.27,,442.47,165.21,193.97,192.36,185.58,188.87,216.97,223.45,185.01,212.34,206.9,7.5,130.44,240.98,43.43,13.98,7.29,130.67,240.83,42.94,14.07,7.1,88.84,239.15,37.17,13.17,6.96,123.53,227.13,41.29,17.09,6.94,112.27,219.25,39.77,9.5,,,,,,6.64,157.17,256.92,50.69,15.67,6.7,157.26,257.0,50.03,12.47,7.28,94.73,261.15,40.42,15.83,6.5,142.79,243.87,48.66,13.1,6.3,141.71,232.08,47.5,9.08,,,,,,49.55,60.44,72.44,65.33,33.41,42.88,11.33,15.66,13.44,30.66,56.16,,4.33,5.66,5.33,27.11,30.5,5.33,15.88,32.33,23.66,24.18,41.7,1.0,22.33,31.88,30.0,36.8,
88.0,76.0,122.0,70.0,106.0,76.0,49.45,13.7,,,,6.95,722.05,1419.14,943.84,851.79,711.88,529.01,803.88,731.41,938.97,797.47,635.08,955.47,737.82,734.78,1046.19,878.07,839.05,902.56,784.48,,442.56,165.54,193.76,192.77,185.99,188.86,216.92,223.44,185.07,212.16,206.89,7.59,131.28,242.35,41.59,13.72,7.11,130.04,239.61,43.46,13.11,7.0,89.35,240.5,37.49,12.62,7.11,126.3,233.17,41.38,17.51,6.94,117.07,228.28,40.0,9.6,,,,,,6.53,152.76,249.37,49.62,16.06,6.64,152.78,249.22,48.95,13.02,7.4,92.08,253.87,39.46,16.22,6.27,142.5,243.27,48.63,14.2,6.15,135.86,222.33,45.68,9.08,,,,,,49.55,60.44,72.44,65.33,33.41,42.88,11.33,15.66,13.44,30.66,56.16,,4.33,5.66,5.33,27.11,30.5,5.33,15.88,32.33,23.66,24.18,41.7,1.0,22.33,31.88,30.0,36.8,
90.0,87.0,126.0,72.0,74.0,100.0,49.45,13.7,,,,6.95,722.05,1419.14,943.84,851.79,711.88,529.01,803.88,731.41,938.97,797.47,635.08,955.47,737.82,734.78,1046.19,878.07,839.05,902.56,784.48,,442.56,165.54,193.76,192.77,185.99,188.86,216.92,223.44,185.07,212.16,206.89,7.59,131.28,242.35,41.59,13.72,7.11,130.04,239.61,43.46,13.11,7.0,89.35,240.5,37.49,12.62,7.11,126.3,233.17,41.38,17.51,6.94,117.07,228.28,40.0,9.6,,,,,,6.53,152.76,249.37,49.62,16.06,6.64,152.78,249.22,48.95,13.02,7.4,92.08,253.87,39.46,16.22,6.27,142.5,243.27,48.63,14.2,6.15,135.86,222.33,45.68,9.08,,,,,,49.55,60.44,72.44,65.33,33.41,42.88,11.33,15.66,13.44,30.66,56.16,,4.33,5.66,5.33,27.11,30.5,5.33,15.88,32.33,23.66,24.18,41.7,1.0,22.33,31.88,30.0,36.8,
85.0,86.0,122.0,84.0,94.0,84.0,49.45,13.7,,,,6.95,722.05,1419.14,943.84,851.79,711.88,529.01,803.88,731.41,938.97,797.47,635.08,955.47,737.82,734.78,1046.19,878.07,839.05,902.56,784.48,,442.56,165.54,193.76,192.77,185.99,188.86,216.92,223.44,185.07,212.16,206.89,7.59,131.28,242.35,41.59,13.72,7.11,130.04,239.61,43.46,13.11,7.0,89.35,240.5,37.49,12.62,7.11,126.3,233.17,41.38,17.51,6.94,117.07,228.28,40.0,9.6,,,,,,6.53,152.76,249.37,49.62,16.06,6.64,152.78,249.22,48.95,13.02,7.4,92.08,253.87,39.46,16.22,6.27,142.5,243.27,48.63,14.2,6.15,135.86,222.33,45.68,9.08,,,,,,49.55,60.44,72.44,65.33,33.41,42.88,11.33,15.66,13.44,30.66,56.16,,4.33,5.66,5.33,27.11,30.5,5.33,15.88,32.33,23.66,24.18,41.7,1.0,22.33,31.88,30.0,36.8,
78.0,96.0,115.0,56.0,56.0,72.0,50.5,11.8,8.3,7.7,7.3,6.94,719.96,1417.48,942.08,847.32,710.47,543.11,807.44,730.31,937.83,795.94,635.03,954.48,736.45,732.55,1044.6,875.19,838.03,901.18,784.44,,442.59,167.33,193.23,191.54,185.26,189.8,217.22,223.43,173.3,207.15,192.45,0.17,3.02,5.58,1.03,0.31,0.17,3.03,5.58,0.97,0.39,0.16,2.07,5.58,0.88,0.31,0.16,3.12,5.7,1.07,0.37,0.15,2.44,4.77,0.88,0.17,,,,,,0.2,4.25,6.96,1.35,0.35,0.2,4.43,7.23,1.36,0.25,0.19,2.48,6.84,1.08,0.35,0.18,3.91,6.7,1.35,0.32,0.17,3.53,5.79,1.17,0.21,,,,,,51.01,60.57,72.84,65.73,33.2,45.03,12.36,16.94,14.94,30.84,56.01,,4.57,5.89,5.42,27.09,44.64,8.0,22.73,41.68,32.15,36.76,39.94,0.89,21.78,30.31,28.73,37.66,
84.0,68.0,106.0,80.0,82.0,68.0,50.5,11.8,8.3,7.7,7.3,6.94,719.96,1417.48,942.08,847.32,710.47,543.11,807.44,730.31,937.83,795.94,635.03,954.48,736.45,732.55,1044.6,875.19,838.03,901.18,784.44,,442.59,167.33,193.23,191.54,185.26,189.8,217.22,223.43,173.3,207.15,192.45,0.17,3.02,5.58,1.03,0.31,0.17,3.03,5.58,0.97,0.39,0.16,2.07,5.58,0.88,0.31,0.16,3.12,5.7,1.07,0.37,0.15,2.44,4.77,0.88,0.17,,,,,,0.2,4.25,6.96,1.35,0.35,0.2,4.43,7.23,1.36,0.25,0.19,2.48,6.84,1.08,0.35,0.18,3.91,6.7,1.35,0.32,0.17,3.53,5.79,1.17,0.21,,,,,,51.01,60.57,72.84,65.73,33.2,45.03,12.36,16.94,14.94,30.84,56.01,,4.57,5.89,5.42,27.09,44.64,8.0,22.73,41.68,32.15,36.76,39.94,0.89,21.78,30.31,28.73,37.66,
,,,,,,50.5,11.8,8.3,7.7,7.3,6.94,719.96,1417.48,942.08,847.32,710.47,543.11,807.44,730.31,937.83,795.94,635.03,954.48,736.45,732.55,1044.6,875.19,838.03,901.18,784.44,,442.59,167.33,193.23,191.54,185.26,189.8,217.22,223.43,173.3,207.15,192.45,0.17,3.02,5.58,1.03,0.31,0.17,3.03,5.58,0.97,0.39,0.16,2.07,5.58,0.88,0.31,0.16,3.12,5.7,1.07,0.37,0.15,2.44,4.77,0.88,0.17,,,,,,0.2,4.25,6.96,1.35,0.35,0.2,4.43,7.23,1.36,0.25,0.19,2.48,6.84,1.08,0.35,0.18,3.91,6.7,1.35,0.32,0.17,3.53,5.79,1.17,0.21,,,,,,51.01,60.57,72.84,65.73,33.2,45.03,12.36,16.94,14.94,30.84,56.01,,4.57,5.89,5.42,27.09,44.64,8.0,22.73,41.68,32.15,36.76,39.94,0.89,21.78,30.31,28.73,37.66,True
90.0,107.0,82.0,86.0,71.0,70.0,49.9,14.5,8.35,7.7,7.3,7.0,719.23,1416.22,943.26,844.87,711.39,542.07,807.71,730.93,939.57,796.75,635.21,954.91,736.94,732.2,1043.98,877.58,838.85,901.86,784.23,,443.51,122.64,123.17,192.31,185.78,188.14,215.62,221.48,183.25,212.36,203.71,6.39,120.16,222.02,40.87,12.71,6.59,120.19,221.75,38.24,14.89,6.77,82.43,221.85,33.84,12.44,6.75,124.24,228.2,41.67,15.87,6.35,109.86,214.25,38.38,9.38,,,,,,7.47,153.73,251.4,50.85,15.22,7.05,147.61,241.52,49.8,9.02,7.59,86.89,241.52,40.22,13.37,6.91,143.08,244.33,49.89,11.67,6.02,135.72,222.89,46.02,7.99,,,,,,51.28,60.27,72.66,65.33,33.17,44.96,12.33,16.27,14.66,30.8,56.35,,4.66,6.0,5.5,27.1,43.94,8.11,22.83,41.27,32.0,37.04,38.93,1.0,21.55,29.55,28.16,38.17,
